subscriber_id,signup_date,plan_tier,region,churn
sub_02466,2025-01-28,Basic,Europe,1
sub_02467,2024-11-13,Standard,Europe,0
sub_02468,2024-02-16,Basic,North America,1
sub_02469,2025-05-28,Standard,Europe,0
sub_02470,2025-01-14,Basic,Europe,1
sub_02471,2023-09-17,Premium,APAC,1
sub_02472,2025-04-07,Basic,North America,0
sub_02473,2024-08-24,Standard,North America,0
sub_02474,2025-01-19,Basic,Latin America,0
sub_02475,2025-04-03,Basic,Europe,0
sub_02476,2024-08-18,Basic,North America,0
sub_02477,2024-06-08,Basic,APAC,1
sub_02478,2025-02-10,Basic,North America,1
sub_02479,2025-04-22,Standard,APAC,1
sub_02480,2025-03-12,Standard,APAC,1
sub_02481,2024-03-07,Basic,Latin America,0
sub_02482,2023-10-10,Standard,Latin America,1
sub_02483,2025-02-07,Standard,North America,0
sub_02484,2024-10-30,Basic,APAC,1
sub_02485,2024-10-13,Basic,North America,0
sub_02486,2024-10-01,Basic,Europe,0
sub_02487,2024-12-24,Basic,Europe,1
sub_02488,2025-05-08,Standard,North America,0
sub_02489,2024-06-05,Premium,North America,1
sub_02490,2024-10-04,Premium,North America,1
sub_02491,2024-10-14,Premium,North America,1
sub_02492,2024-12-09,Standard,North America,1
sub_02493,2023-08-21,Basic,Latin America,1
sub_02494,2024-04-05,Basic,Europe,0
sub_02495,2024-08-21,Basic,APAC,1
sub_02496,2025-01-20,Basic,APAC,1
sub_02497,2023-11-21,Basic,APAC,1
sub_02498,2023-09-19,Standard,North America,0
sub_02499,2025-05-24,Basic,APAC,0
sub_02500,2023-08-21,Basic,APAC,0
sub_02501,2024-02-02,Standard,APAC,0
sub_02502,2025-04-06,Basic,Latin America,0
sub_02503,2023-12-25,Premium,Europe,1
sub_02504,2025-04-01,Basic,Europe,0
sub_02505,2025-05-11,Standard,APAC,1
sub_02506,2025-03-26,Basic,Europe,1
sub_02507,2024-07-22,Standard,APAC,1
sub_02508,2024-03-30,Basic,North America,1
sub_02509,2024-08-29,Basic,North America,0
sub_02510,2025-03-21,Standard,Europe,1
sub_02511,2025-01-25,Basic,North America,1
sub_02512,2023-10-15,Basic,Latin America,1
sub_02513,2023-07-28,Premium,North America,0
sub_02514,2023-12-24,Basic,APAC,1
sub_02515,2025-04-03,Standard,North America,0
sub_02516,2023-11-08,Standard,Latin America,1
sub_02517,2024-02-07,Basic,North America,0
sub_02518,2024-06-05,Standard,North America,0
sub_02519,2025-03-06,Basic,North America,1
sub_02520,2023-07-04,Standard,Europe,1
sub_02521,2024-08-04,Basic,Latin America,1
sub_02522,2025-05-16,Basic,Latin America,0
sub_02523,2025-01-17,Basic,North America,0
sub_02524,2024-09-02,Premium,Europe,1
sub_02525,2025-05-03,Premium,North America,1
sub_02526,2024-10-28,Premium,Europe,0
sub_02527,2024-07-16,Standard,Europe,0
sub_02528,2023-08-07,Standard,North America,1
sub_02529,2025-04-16,Standard,Europe,1
sub_02530,2024-04-29,Premium,APAC,0
sub_02531,2023-08-31,Standard,North America,0
sub_02532,2023-11-17,Basic,North America,1
sub_02533,2023-08-24,Standard,North America,1
sub_02534,2025-02-15,Standard,North America,0
sub_02535,2023-11-21,Basic,North America,1
sub_02536,2023-07-17,Basic,Europe,0
sub_02537,2024-10-26,Basic,North America,0
sub_02538,2024-06-24,Premium,APAC,0
sub_02539,2024-06-01,Basic,APAC,0
sub_02540,2024-06-28,Premium,Latin America,0
sub_02541,2024-11-21,Standard,Europe,0
sub_02542,2023-07-22,Premium,North America,0
sub_02543,2023-08-02,Basic,North America,1
sub_02544,2024-09-17,Premium,North America,1
sub_02545,2023-11-18,Standard,Latin America,1
sub_02546,2024-09-05,Basic,Latin America,0
sub_02547,2023-11-25,Basic,North America,1
sub_02548,2024-04-24,Basic,North America,1
sub_02549,2024-07-15,Basic,Europe,1
sub_02550,2025-03-17,Standard,North America,1
sub_02551,2024-03-05,Premium,Latin America,1
sub_02552,2024-10-30,Standard,North America,1
sub_02553,2025-01-12,Standard,North America,0
sub_02554,2025-01-29,Standard,Europe,1
sub_02555,2023-07-14,Premium,North America,0
sub_02556,2025-04-04,Premium,North America,0
sub_02557,2023-11-23,Basic,APAC,1
sub_02558,2023-10-05,Premium,North America,0
sub_02559,2025-05-25,Basic,Europe,1
sub_02560,2024-04-21,Premium,North America,0
sub_02561,2024-04-29,Premium,North America,0
sub_02562,2024-10-03,Standard,North America,1
sub_02563,2024-02-25,Basic,North America,1
sub_02564,2024-08-28,Standard,North America,0
sub_02565,2024-08-06,Basic,North America,0
sub_02566,2024-08-12,Premium,APAC,0
sub_02567,2023-11-21,Basic,APAC,0
sub_02568,2024-03-20,Standard,Latin America,0
sub_02569,2024-09-18,Premium,Europe,0
sub_02570,2023-08-23,Basic,APAC,1
sub_02571,2023-11-20,Basic,Europe,1
sub_02572,2023-08-19,Standard,North America,1
sub_02573,2024-01-10,Standard,North America,0
sub_02574,2024-09-09,Basic,Europe,0
sub_02575,2023-12-11,Basic,APAC,1
sub_02576,2024-10-24,Standard,Europe,0
sub_02577,2024-12-05,Standard,North America,1
sub_02578,2024-07-29,Standard,Latin America,0
sub_02579,2023-07-23,Basic,North America,0
sub_02580,2024-05-06,Standard,Latin America,0
sub_02581,2024-09-15,Basic,APAC,1
sub_02582,2024-07-21,Basic,APAC,1
sub_02583,2024-11-20,Standard,APAC,0
sub_02584,2024-03-02,Basic,North America,0
sub_02585,2024-10-09,Standard,Europe,0
sub_02586,2024-05-16,Premium,APAC,0
sub_02587,2024-09-25,Standard,APAC,0
sub_02588,2024-10-30,Standard,North America,0
sub_02589,2023-07-23,Basic,North America,0
sub_02590,2024-10-12,Basic,North America,1
sub_02591,2025-04-27,Basic,Europe,1
sub_02592,2024-09-18,Premium,Europe,0
sub_02593,2024-05-31,Premium,APAC,1
sub_02594,2025-04-10,Basic,APAC,0
sub_02595,2024-11-10,Basic,Europe,0
sub_02596,2025-02-18,Basic,North America,0
sub_02597,2024-06-23,Standard,Europe,1
sub_02598,2024-01-16,Standard,North America,1
sub_02599,2023-07-24,Standard,North America,0
sub_02600,2024-09-11,Premium,North America,1
sub_02601,2023-10-07,Basic,North America,0
sub_02602,2025-01-14,Standard,North America,1
sub_02603,2023-12-06,Standard,Europe,0
sub_02604,2024-05-10,Basic,North America,0
sub_02605,2023-12-22,Premium,North America,0
sub_02606,2023-12-24,Basic,North America,1
sub_02607,2024-05-31,Standard,Europe,1
sub_02608,2024-12-14,Standard,Europe,0
sub_02609,2024-06-05,Premium,North America,0
sub_02610,2023-11-03,Standard,North America,1
sub_02611,2023-07-23,Basic,Latin America,0
sub_02612,2023-08-22,Premium,Europe,0
sub_02613,2025-02-07,Premium,Europe,0
sub_02614,2024-04-15,Standard,Europe,0
sub_02615,2025-04-03,Premium,APAC,0
sub_02616,2024-02-24,Basic,APAC,0
sub_02617,2023-07-07,Standard,North America,0
sub_02618,2025-05-10,Premium,Europe,0
sub_02619,2024-03-03,Basic,North America,1
sub_02620,2023-08-10,Standard,Europe,1
sub_02621,2023-10-19,Premium,North America,1
sub_02622,2024-09-08,Premium,North America,0
sub_02623,2025-04-03,Premium,Latin America,0
sub_02624,2023-08-25,Basic,APAC,1
sub_02625,2023-08-27,Premium,North America,0
sub_02626,2024-04-28,Basic,Latin America,1
sub_02627,2023-07-17,Standard,North America,0
sub_02628,2025-06-13,Standard,Europe,1
sub_02629,2024-04-01,Premium,APAC,1
sub_02630,2025-05-20,Premium,North America,1
sub_02631,2023-08-17,Standard,Europe,1
sub_02632,2024-02-15,Standard,Europe,0
sub_02633,2023-09-01,Standard,North America,1
sub_02634,2024-05-10,Standard,Europe,1
sub_02635,2025-04-18,Standard,North America,0
sub_02636,2025-05-29,Basic,Europe,1
sub_02637,2024-10-19,Standard,North America,0
sub_02638,2024-01-01,Premium,North America,0
sub_02639,2025-02-28,Standard,APAC,0
sub_02640,2023-10-15,Premium,North America,1
sub_02641,2024-12-27,Basic,Europe,1
sub_02642,2024-06-26,Standard,APAC,0
sub_02643,2025-01-22,Basic,APAC,0
sub_02644,2024-07-18,Basic,North America,1
sub_02645,2024-07-28,Standard,APAC,0
sub_02646,2025-06-13,Basic,APAC,0
sub_02647,2024-05-06,Basic,North America,0
sub_02648,2023-12-01,Standard,APAC,0
sub_02649,2023-08-16,Standard,APAC,0
sub_02650,2024-10-23,Standard,Europe,0
sub_02651,2023-09-25,Basic,Europe,1
sub_02652,2023-09-26,Standard,APAC,1
sub_02653,2023-07-10,Standard,Latin America,1
sub_02654,2024-09-22,Standard,Europe,1
sub_02655,2023-10-16,Standard,APAC,1
sub_02656,2024-05-08,Basic,APAC,1
sub_02657,2025-05-06,Premium,APAC,0
sub_02658,2024-12-05,Basic,Latin America,1
sub_02659,2024-02-21,Standard,North America,1
sub_02660,2025-02-22,Basic,North America,1
sub_02661,2024-08-09,Standard,Europe,0
sub_02662,2023-12-10,Basic,Europe,1
sub_02663,2025-03-01,Premium,Europe,0
sub_02664,2024-06-26,Basic,APAC,0
sub_02665,2025-01-14,Standard,Latin America,0
sub_02666,2024-05-28,Basic,North America,1
sub_02667,2024-12-26,Basic,APAC,1
sub_02668,2023-07-26,Standard,North America,1
sub_02669,2025-04-23,Standard,Europe,0
sub_02670,2023-07-28,Standard,North America,0
sub_02671,2023-11-28,Premium,Europe,1
sub_02672,2023-10-13,Standard,Europe,1
sub_02673,2023-10-16,Premium,APAC,0
sub_02674,2025-02-02,Basic,Europe,1
sub_02675,2023-08-20,Premium,North America,1
sub_02676,2024-04-17,Standard,North America,0
sub_02677,2023-07-29,Standard,North America,0
sub_02678,2023-09-27,Premium,Latin America,0
sub_02679,2024-04-27,Standard,Latin America,0
sub_02680,2024-09-21,Premium,North America,0
sub_02681,2025-03-25,Standard,North America,0
sub_02682,2025-04-05,Basic,Europe,1
sub_02683,2024-09-10,Standard,Europe,0
sub_02684,2023-11-14,Standard,North America,1
sub_02685,2024-06-20,Premium,North America,0
sub_02686,2024-07-07,Premium,North America,0
sub_02687,2024-12-23,Basic,North America,1
sub_02688,2024-05-08,Basic,North America,0
sub_02689,2024-03-17,Basic,North America,0
sub_02690,2023-07-14,Standard,Europe,0
sub_02691,2024-01-11,Basic,Europe,1
sub_02692,2024-04-08,Standard,North America,0
sub_02693,2023-09-04,Standard,Europe,0
sub_02694,2024-08-16,Premium,Europe,0
sub_02695,2023-08-17,Basic,APAC,0
sub_02696,2024-09-25,Standard,Latin America,0
sub_02697,2025-03-17,Basic,North America,1
sub_02698,2024-08-21,Premium,APAC,0
sub_02699,2025-03-16,Basic,APAC,0
sub_02700,2025-03-24,Basic,Europe,0
sub_02701,2023-09-25,Basic,North America,1
sub_02702,2023-11-25,Premium,North America,1
sub_02703,2025-01-09,Basic,North America,1
sub_02704,2023-10-26,Standard,Latin America,1
sub_02705,2025-04-28,Standard,Europe,1
sub_02706,2024-11-25,Premium,North America,1
sub_02707,2024-01-28,Basic,Europe,0
sub_02708,2024-11-11,Basic,North America,1
sub_02709,2024-01-10,Standard,North America,0
sub_02710,2023-09-29,Basic,Europe,0
sub_02711,2025-04-30,Standard,Europe,0
sub_02712,2025-05-30,Basic,APAC,0
sub_02713,2023-08-13,Standard,Europe,0
sub_02714,2024-06-09,Basic,Europe,0
sub_02715,2024-06-19,Standard,APAC,0
sub_02716,2024-07-20,Basic,North America,1
sub_02717,2024-08-10,Standard,Europe,0
sub_02718,2024-02-08,Basic,APAC,0
sub_02719,2024-04-27,Premium,North America,0
sub_02720,2025-02-20,Standard,North America,1
sub_02721,2024-03-25,Basic,North America,1
sub_02722,2024-02-24,Basic,North America,0
sub_02723,2025-03-27,Basic,Europe,1
sub_02724,2024-09-20,Basic,North America,1
sub_02725,2023-11-28,Basic,Europe,1
sub_02726,2024-03-31,Premium,North America,0
sub_02727,2025-03-11,Standard,North America,1
sub_02728,2025-05-19,Basic,North America,0
sub_02729,2024-04-26,Standard,North America,0
sub_02730,2024-07-21,Basic,Latin America,0
sub_02731,2023-07-29,Premium,North America,1
sub_02732,2024-06-08,Basic,North America,0
sub_02733,2023-08-20,Standard,North America,1
sub_02734,2025-01-14,Premium,North America,0
sub_02735,2024-07-31,Basic,Europe,0
sub_02736,2025-03-09,Basic,APAC,0
sub_02737,2024-05-01,Basic,North America,0
sub_02738,2025-02-02,Premium,Europe,1
sub_02739,2024-06-29,Standard,Europe,1
sub_02740,2024-10-13,Standard,APAC,1
sub_02741,2025-02-04,Premium,Europe,1
sub_02742,2025-04-08,Premium,North America,0
sub_02743,2024-06-15,Standard,APAC,0
sub_02744,2023-08-08,Standard,APAC,1
sub_02745,2025-01-25,Standard,Europe,0
sub_02746,2024-08-31,Basic,Latin America,1
sub_02747,2025-01-07,Premium,APAC,1
sub_02748,2023-11-15,Basic,North America,0
sub_02749,2024-08-23,Basic,APAC,1
sub_02750,2023-07-20,Premium,Europe,1
sub_02751,2024-12-23,Basic,Europe,0
sub_02752,2025-04-20,Basic,Europe,1
sub_02753,2024-04-25,Basic,APAC,1
sub_02754,2024-03-07,Standard,Europe,0
sub_02755,2023-07-08,Premium,Europe,1
sub_02756,2023-10-02,Basic,North America,0
sub_02757,2023-09-22,Basic,Europe,0
sub_02758,2024-03-19,Standard,Latin America,0
sub_02759,2024-10-02,Premium,APAC,1
sub_02760,2024-08-13,Basic,North America,0
sub_02761,2025-03-13,Premium,APAC,0
sub_02762,2024-08-12,Premium,APAC,1
sub_02763,2024-09-29,Basic,Europe,1
sub_02764,2025-05-22,Premium,North America,1
sub_02765,2025-01-21,Standard,Europe,1
sub_02766,2024-05-30,Standard,North America,0
sub_02767,2024-09-25,Standard,North America,0
sub_02768,2023-07-06,Premium,Europe,0
sub_02769,2024-07-09,Premium,Latin America,1
sub_02770,2023-07-31,Premium,North America,0
sub_02771,2024-02-29,Premium,APAC,0
sub_02772,2025-05-19,Standard,Latin America,0
sub_02773,2025-01-22,Premium,North America,0
sub_02774,2024-01-28,Premium,North America,0
sub_02775,2024-05-22,Basic,APAC,1
sub_02776,2024-11-12,Basic,APAC,1
sub_02777,2024-06-08,Standard,North America,0
sub_02778,2023-09-09,Premium,Europe,0
sub_02779,2024-09-11,Basic,Europe,1
sub_02780,2025-05-15,Standard,APAC,0
sub_02781,2024-11-06,Basic,APAC,1
sub_02782,2023-08-16,Basic,North America,1
sub_02783,2023-12-19,Standard,North America,0
sub_02784,2023-10-26,Basic,North America,1
sub_02785,2023-09-03,Premium,Latin America,0
sub_02786,2025-03-24,Basic,Latin America,1
sub_02787,2024-11-26,Premium,APAC,1
sub_02788,2025-05-05,Basic,North America,1
sub_02789,2025-06-13,Premium,Europe,0
sub_02790,2023-10-28,Standard,North America,0
sub_02791,2023-08-16,Basic,North America,1
sub_02792,2025-02-25,Basic,North America,1
sub_02793,2024-01-16,Basic,APAC,0
sub_02794,2024-05-30,Standard,North America,1
sub_02795,2025-04-28,Premium,Europe,0
sub_02796,2023-08-31,Standard,Latin America,0
sub_02797,2023-10-02,Standard,Europe,1
sub_02798,2024-05-06,Standard,North America,0
sub_02799,2024-01-27,Standard,Latin America,0
sub_02800,2024-09-05,Standard,Europe,0
sub_02801,2023-11-27,Standard,Europe,0
sub_02802,2024-08-02,Standard,Europe,1
sub_02803,2023-07-09,Premium,APAC,0
sub_02804,2025-05-02,Basic,Europe,0
sub_02805,2025-02-13,Basic,Europe,1
sub_02806,2023-07-24,Basic,Europe,0
sub_02807,2024-11-22,Standard,North America,0
sub_02808,2024-11-06,Basic,APAC,0
sub_02809,2023-11-28,Premium,North America,1
sub_02810,2025-02-01,Standard,North America,0
sub_02811,2024-06-14,Standard,North America,0
sub_02812,2024-11-24,Premium,North America,1
sub_02813,2025-01-26,Basic,North America,0
sub_02814,2023-07-27,Premium,Europe,0
sub_02815,2025-01-24,Basic,North America,0
sub_02816,2025-04-10,Standard,North America,1
sub_02817,2024-02-20,Premium,APAC,0
sub_02818,2023-10-05,Premium,Latin America,0
sub_02819,2025-03-17,Premium,Europe,1
sub_02820,2024-01-27,Basic,North America,1
sub_02821,2024-05-25,Premium,North America,0
sub_02822,2023-10-31,Standard,North America,0
sub_02823,2025-03-18,Standard,North America,1
sub_02824,2023-07-19,Basic,Latin America,0
sub_02825,2024-03-30,Basic,APAC,1
sub_02826,2023-10-23,Standard,North America,1
sub_02827,2024-09-30,Basic,Latin America,1
sub_02828,2023-08-11,Standard,Europe,0
sub_02829,2024-03-25,Premium,North America,0
sub_02830,2025-03-18,Premium,Europe,1
sub_02831,2023-08-26,Basic,North America,0
sub_02832,2023-11-25,Premium,APAC,0
sub_02833,2024-11-14,Basic,North America,1
sub_02834,2024-05-22,Standard,Europe,0
sub_02835,2024-09-12,Premium,North America,0
sub_02836,2024-05-23,Basic,Latin America,1
sub_02837,2023-07-26,Basic,Europe,1
sub_02838,2023-09-12,Basic,Europe,0
sub_02839,2025-01-13,Standard,North America,0
sub_02840,2023-07-22,Premium,Latin America,0
sub_02841,2024-08-07,Basic,Europe,1
sub_02842,2024-01-29,Basic,North America,1
sub_02843,2023-12-17,Standard,APAC,1
sub_02844,2024-07-06,Basic,North America,0
sub_02845,2024-07-25,Standard,North America,0
sub_02846,2024-07-25,Premium,Europe,0
sub_02847,2023-10-08,Premium,North America,0
sub_02848,2024-09-13,Premium,Europe,1
sub_02849,2024-11-28,Standard,North America,1
sub_02850,2024-10-01,Premium,North America,0
sub_02851,2025-01-28,Basic,North America,1
sub_02852,2024-09-09,Basic,North America,0
sub_02853,2025-03-27,Standard,Latin America,0
sub_02854,2025-04-13,Basic,Europe,1
sub_02855,2024-01-15,Premium,Europe,0
sub_02856,2025-04-22,Standard,North America,1
sub_02857,2024-05-06,Premium,APAC,0
sub_02858,2023-12-06,Basic,North America,0
sub_02859,2024-01-15,Standard,North America,0
sub_02860,2024-08-01,Standard,Europe,0
sub_02861,2025-01-29,Basic,Europe,0
sub_02862,2023-08-20,Standard,APAC,0
sub_02863,2023-10-28,Standard,APAC,0
sub_02864,2024-04-04,Premium,APAC,0
sub_02865,2025-04-15,Standard,North America,0
sub_02866,2025-05-22,Basic,North America,0
sub_02867,2024-11-03,Standard,North America,0
sub_02868,2025-02-24,Standard,APAC,0
sub_02869,2023-10-09,Basic,Latin America,1
sub_02870,2025-01-20,Standard,Latin America,1
sub_02871,2024-11-26,Basic,North America,1
sub_02872,2023-07-19,Basic,APAC,0
sub_02873,2023-11-09,Standard,Europe,0
sub_02874,2025-01-11,Basic,APAC,0
sub_02875,2024-09-15,Standard,Europe,0
sub_02876,2024-06-12,Basic,North America,0
sub_02877,2024-02-27,Standard,North America,0
sub_02878,2023-08-16,Basic,Latin America,1
sub_02879,2023-10-02,Premium,Europe,1
sub_02880,2023-07-18,Basic,North America,0
sub_02881,2025-05-18,Standard,North America,1
sub_02882,2024-12-29,Basic,North America,0
sub_02883,2024-05-09,Basic,Latin America,1
sub_02884,2025-05-12,Standard,North America,1
sub_02885,2024-10-05,Premium,North America,1
sub_02886,2025-02-27,Premium,APAC,1
sub_02887,2023-08-19,Basic,Europe,1
sub_02888,2025-05-02,Basic,North America,0
sub_02889,2025-03-02,Standard,North America,1
sub_02890,2025-01-28,Standard,North America,1
sub_02891,2025-03-02,Basic,North America,0
sub_02892,2024-05-05,Premium,North America,0
sub_02893,2024-09-29,Standard,North America,0
sub_02894,2023-09-02,Standard,APAC,0
sub_02895,2024-12-12,Basic,APAC,0
sub_02896,2024-05-28,Standard,APAC,0
sub_02897,2024-03-01,Basic,North America,0
sub_02898,2024-03-25,Premium,North America,0
sub_02899,2023-11-24,Basic,Latin America,1
sub_02900,2025-01-23,Premium,APAC,0
sub_02901,2024-06-18,Premium,Europe,1
sub_02902,2023-11-21,Standard,North America,1
sub_02903,2023-10-08,Basic,North America,1
sub_02904,2024-03-31,Basic,Europe,0
sub_02905,2024-03-07,Standard,Europe,0
sub_02906,2023-10-07,Standard,North America,1
sub_02907,2024-03-26,Premium,Latin America,0
sub_02908,2023-08-07,Basic,Europe,1
sub_02909,2025-03-17,Premium,Europe,0
sub_02910,2024-10-10,Basic,North America,0
sub_02911,2025-03-28,Basic,APAC,1
sub_02912,2025-04-13,Basic,APAC,0
sub_02913,2024-07-14,Standard,North America,0
sub_02914,2025-01-06,Basic,Europe,1
sub_02915,2024-08-29,Basic,Europe,1
sub_02916,2024-08-07,Premium,APAC,1
sub_02917,2024-03-29,Standard,North America,0
sub_02918,2023-08-09,Basic,APAC,1
sub_02919,2023-10-17,Basic,Europe,0
sub_02920,2024-09-19,Standard,North America,0
sub_02921,2024-10-26,Basic,North America,0
sub_02922,2023-12-13,Basic,North America,1
sub_02923,2025-03-20,Standard,North America,0
sub_02924,2024-05-26,Basic,Europe,0
sub_02925,2024-08-18,Standard,APAC,0
sub_02926,2025-02-06,Basic,North America,0
sub_02927,2024-04-01,Basic,Latin America,0
sub_02928,2024-10-30,Basic,North America,0
sub_02929,2025-02-04,Basic,Europe,1
sub_02930,2024-03-06,Basic,Latin America,0
sub_02931,2025-02-12,Basic,APAC,1
sub_02932,2024-02-21,Premium,Europe,1
sub_02933,2025-02-20,Premium,APAC,1
sub_02934,2024-08-09,Basic,North America,0
sub_02935,2023-11-16,Standard,North America,0
sub_02936,2025-01-04,Standard,Europe,0
sub_02937,2023-12-15,Premium,North America,1
sub_02938,2024-01-17,Basic,North America,0
sub_02939,2023-09-09,Basic,North America,0
sub_02940,2025-02-16,Basic,Latin America,0
sub_02941,2024-01-21,Basic,APAC,0
sub_02942,2023-08-16,Basic,APAC,0
sub_02943,2023-12-18,Premium,APAC,0
sub_02944,2025-02-02,Premium,North America,0
sub_02945,2023-11-06,Basic,North America,0
sub_02946,2025-04-01,Standard,Europe,0
sub_02947,2024-04-21,Basic,Europe,0
sub_02948,2024-06-25,Standard,North America,1
sub_02949,2024-06-01,Standard,Europe,0
sub_02950,2024-06-10,Basic,Europe,0
sub_02951,2025-05-25,Premium,North America,0
sub_02952,2024-06-18,Premium,North America,0
sub_02953,2023-08-16,Standard,North America,1
sub_02954,2024-08-08,Standard,Europe,1
sub_02955,2024-11-30,Standard,Latin America,1
sub_02956,2023-07-05,Basic,Europe,0
sub_02957,2025-04-07,Basic,APAC,0
sub_02958,2024-07-03,Standard,APAC,0
sub_02959,2024-06-14,Basic,North America,1
sub_02960,2024-07-09,Premium,Europe,0
sub_02961,2023-08-27,Standard,Europe,0
sub_02962,2024-08-19,Standard,Europe,0
sub_02963,2023-07-21,Basic,North America,1
sub_02964,2025-04-30,Premium,Latin America,0
sub_02965,2024-01-08,Basic,Latin America,1
sub_02966,2024-04-18,Basic,North America,0
sub_02967,2024-12-26,Basic,North America,0
sub_02968,2025-01-04,Standard,North America,1
sub_02969,2024-01-18,Premium,APAC,0
sub_02970,2024-03-17,Basic,Europe,0
sub_02971,2024-04-05,Premium,North America,0
sub_02972,2025-05-11,Basic,APAC,1
sub_02973,2024-04-14,Standard,North America,1
sub_02974,2023-07-15,Basic,Europe,0
sub_02975,2025-06-04,Standard,North America,0
sub_02976,2024-07-16,Standard,Europe,0
sub_02977,2024-06-28,Standard,Europe,1
sub_02978,2023-09-13,Basic,North America,0
sub_02979,2024-11-26,Premium,Europe,1
sub_02980,2024-07-11,Premium,Latin America,1
sub_02981,2024-01-20,Standard,Europe,0
sub_02982,2025-05-04,Standard,Latin America,1
sub_02983,2023-11-21,Premium,Europe,1
sub_02984,2023-11-06,Basic,APAC,1
sub_02985,2024-01-18,Premium,North America,0
sub_02986,2024-03-09,Basic,APAC,0
sub_02987,2023-12-29,Premium,North America,1
sub_02988,2023-12-05,Basic,North America,0
sub_02989,2023-09-09,Basic,North America,1
sub_02990,2024-08-14,Standard,North America,1
sub_02991,2024-07-25,Standard,Latin America,0
sub_02992,2024-03-17,Premium,Latin America,0
sub_02993,2025-01-29,Premium,APAC,0
sub_02994,2023-10-12,Basic,North America,0
sub_02995,2023-12-13,Basic,APAC,0
sub_02996,2024-03-22,Basic,APAC,1
sub_02997,2024-11-13,Standard,North America,0
sub_02998,2024-10-11,Standard,Europe,0
sub_02999,2024-08-09,Premium,Europe,0
sub_03000,2024-02-28,Premium,North America,0
